wl,n
0.296,1.99612
0.297,1.99750
0.298,1.99928
0.299,2.00128
0.300,2.00328
0.301,2.00505
0.302,2.00636
0.303,2.00695
0.304,2.00660
0.305,2.00509
0.306,2.00225
0.307,1.99799
0.308,1.99226
0.309,1.98509
0.310,1.97661
0.311,1.96701
0.312,1.95654
0.313,1.94549
0.314,1.93419
0.315,1.92293
0.316,1.91204
0.317,1.90177
0.318,1.89235
0.319,1.88398
0.320,1.87679
0.321,1.87089
0.322,1.86633
0.323,1.86315
0.324,1.86136
0.325,1.86094
0.326,1.86187
0.327,1.86410
0.328,1.86759
0.329,1.87230
0.330,1.87815
0.331,1.88512
0.332,1.89314
0.333,1.90217
0.334,1.91215
0.335,1.92305
0.336,1.93482
0.337,1.94743
0.338,1.96085
0.339,1.97503
0.340,1.98994
0.341,2.00557
0.342,2.02189
0.343,2.03887
0.344,2.05649
0.345,2.07473
0.346,2.09356
0.347,2.11298
0.348,2.13295
0.349,2.15347
0.350,2.17449
0.351,2.19601
0.352,2.21799
0.353,2.24039
0.354,2.26319
0.355,2.28634
0.356,2.30978
0.357,2.33346
0.358,2.35731
0.359,2.38123
0.360,2.40513
0.361,2.42889
0.362,2.45238
0.363,2.47544
0.364,2.49789
0.365,2.51952
0.366,2.54012
0.367,2.55943
0.368,2.57718
0.369,2.59311
0.370,2.60691
0.371,2.61832
0.372,2.62704
0.373,2.63286
0.374,2.63556
0.375,2.63501
0.376,2.63115
0.377,2.62400
0.378,2.61366
0.379,2.60033
0.380,2.58431
0.381,2.56593
0.382,2.54560
0.383,2.52377
0.384,2.50088
0.385,2.47737
0.386,2.45364
0.387,2.43007
0.388,2.40696
0.389,2.38459
0.390,2.36314
0.391,2.34278
0.392,2.32360
0.393,2.30566
0.394,2.28898
0.395,2.27354
0.396,2.25931
0.397,2.24624
0.398,2.23426
0.399,2.22330
0.400,2.21328
0.401,2.20412
0.402,2.19573
0.403,2.18804
0.404,2.18096
0.405,2.17442
0.406,2.16835
0.407,2.16269
0.408,2.15737
0.409,2.15234
0.410,2.14754
0.411,2.14292
0.412,2.13844
0.413,2.13406
0.414,2.12974
0.415,2.12546
0.416,2.12117
0.417,2.11686
0.418,2.11250
0.419,2.10807
0.420,2.10356
0.421,2.09893
0.422,2.09419
0.423,2.08932
0.424,2.08431
0.425,2.07914
0.426,2.07382
0.427,2.06834
0.428,2.06268
0.429,2.05686
0.430,2.05086
0.431,2.04469
0.432,2.03834
0.433,2.03181
0.434,2.02511
0.435,2.01824
0.436,2.01120
0.437,2.00399
0.438,1.99661
0.439,1.98907
0.440,1.98138
0.441,1.97354
0.442,1.96555
0.443,1.95741
0.444,1.94914
0.445,1.94074
0.446,1.93221
0.447,1.92357
0.448,1.91481
0.449,1.90594
0.450,1.89697
0.451,1.88791
0.452,1.87876
0.453,1.86952
0.454,1.86021
0.455,1.85082
0.456,1.84138
0.457,1.83187
0.458,1.82231
0.459,1.81270
0.460,1.80306
0.461,1.79337
0.462,1.78366
0.463,1.77392
0.464,1.76416
0.465,1.75439
0.466,1.74461
0.467,1.73482
0.468,1.72503
0.469,1.71525
0.470,1.70548
0.471,1.69571
0.472,1.68597
0.473,1.67625
0.474,1.66655
0.475,1.65687
0.476,1.64723
0.477,1.63763
0.478,1.62806
0.479,1.61853
0.480,1.60905
0.481,1.59961
0.482,1.59022
0.483,1.58089
0.484,1.57160
0.485,1.56237
0.486,1.55320
0.487,1.54409
0.488,1.53504
0.489,1.52605
0.490,1.51712
0.491,1.50826
0.492,1.49947
0.493,1.49075
0.494,1.48209
0.495,1.47351
0.496,1.46499
0.497,1.45655
0.498,1.44818
0.499,1.43988
0.500,1.43166
0.501,1.42351
0.502,1.41543
0.503,1.40743
0.504,1.39951
0.505,1.39166
0.506,1.38388
0.507,1.37618
0.508,1.36856
0.509,1.36101
0.510,1.35354
0.511,1.34614
0.512,1.33882
0.513,1.33157
0.514,1.32440
0.515,1.31731
0.516,1.31028
0.517,1.30334
0.518,1.29646
0.519,1.28966
0.520,1.28293
0.521,1.27627
0.522,1.26969
0.523,1.26318
0.524,1.25673
0.525,1.25036
0.526,1.24406
0.527,1.23783
0.528,1.23166
0.529,1.22557
0.530,1.21954
0.531,1.21358
0.532,1.20768
0.533,1.20185
0.534,1.19609
0.535,1.19039
0.536,1.18476
0.537,1.17918
0.538,1.17367
0.539,1.16822
0.540,1.16284
0.541,1.15751
0.542,1.15224
0.543,1.14704
0.544,1.14189
0.545,1.13680
0.546,1.13176
0.547,1.12678
0.548,1.12186
0.549,1.11700
0.550,1.11218
0.551,1.10743
0.552,1.10272
0.553,1.09807
0.554,1.09347
0.555,1.08892
0.556,1.08442
0.557,1.07997
0.558,1.07557
0.559,1.07122
0.560,1.06692
0.561,1.06267
0.562,1.05846
0.563,1.05430
0.564,1.05018
0.565,1.04611
0.566,1.04208
0.567,1.03810
0.568,1.03416
0.569,1.03027
0.570,1.02641
0.571,1.02260
0.572,1.01883
0.573,1.01510
0.574,1.01141
0.575,1.00776
0.576,1.00414
0.577,1.00057
0.578,0.99704
0.579,0.99354
0.580,0.99008
0.581,0.98665
0.582,0.98326
0.583,0.97991
0.584,0.97659
0.585,0.97330
0.586,0.97005
0.587,0.96684
0.588,0.96365
0.589,0.96050
0.590,0.95738
0.591,0.95430
0.592,0.95124
0.593,0.94822
0.594,0.94522
0.595,0.94226
0.596,0.93932
0.597,0.93642
0.598,0.93354
0.599,0.93069
0.600,0.92787
0.601,0.92508
0.602,0.92232
0.603,0.91958
0.604,0.91687
0.605,0.91418
0.606,0.91152
0.607,0.90889
0.608,0.90628
0.609,0.90370
0.610,0.90114
0.611,0.89860
0.612,0.89609
0.613,0.89360
0.614,0.89114
0.615,0.88870
0.616,0.88628
0.617,0.88388
0.618,0.88151
0.619,0.87915
0.620,0.87682
0.621,0.87451
0.622,0.87222
0.623,0.86995
0.624,0.86770
0.625,0.86548
0.626,0.86327
0.627,0.86108
0.628,0.85891
0.629,0.85676
0.630,0.85462
0.631,0.85251
0.632,0.85041
0.633,0.84834
0.634,0.84628
0.635,0.84423
0.636,0.84221
0.637,0.84020
0.638,0.83821
0.639,0.83623
0.640,0.83428
0.641,0.83233
0.642,0.83041
0.643,0.82850
0.644,0.82660
0.645,0.82472
0.646,0.82286
0.647,0.82101
0.648,0.81918
0.649,0.81736
0.650,0.81555
0.651,0.81376
0.652,0.81199
0.653,0.81022
0.654,0.80847
0.655,0.80674
0.656,0.80502
0.657,0.80331
0.658,0.80161
0.659,0.79993
0.660,0.79826
0.661,0.79660
0.662,0.79495
0.663,0.79332
0.664,0.79170
0.665,0.79009
0.666,0.78849
0.667,0.78691
0.668,0.78533
0.669,0.78377
0.670,0.78222
0.671,0.78068
0.672,0.77915
0.673,0.77763
0.674,0.77612
0.675,0.77462
0.676,0.77314
0.677,0.77166
0.678,0.77019
0.679,0.76874
0.680,0.76729
0.681,0.76585
0.682,0.76443
0.683,0.76301
0.684,0.76160
0.685,0.76020
0.686,0.75881
0.687,0.75743
0.688,0.75606
0.689,0.75470
0.690,0.75335
0.691,0.75200
0.692,0.75066
0.693,0.74934
0.694,0.74802
0.695,0.74671
0.696,0.74540
0.697,0.74411
0.698,0.74282
0.699,0.74154
0.700,0.74027
0.701,0.73901
0.702,0.73775
0.703,0.73651
0.704,0.73527
0.705,0.73403
0.706,0.73281
0.707,0.73159
0.708,0.73038
0.709,0.72917
0.710,0.72798
0.711,0.72679
0.712,0.72560
0.713,0.72443
0.714,0.72326
0.715,0.72209
0.716,0.72094
0.717,0.71979
0.718,0.71864
0.719,0.71751
0.720,0.71638
0.721,0.71525
0.722,0.71413
0.723,0.71302
0.724,0.71191
0.725,0.71081
0.726,0.70972
0.727,0.70863
0.728,0.70754
0.729,0.70647
0.730,0.70539
0.731,0.70433
0.732,0.70327
0.733,0.70221
0.734,0.70116
0.735,0.70011
0.736,0.69908
0.737,0.69804
0.738,0.69701
0.739,0.69599
0.740,0.69497
0.741,0.69395
0.742,0.69294
0.743,0.69194
0.744,0.69094
0.745,0.68995
0.746,0.68896
0.747,0.68797
0.748,0.68699
0.749,0.68602
0.750,0.68504
0.751,0.68408
0.752,0.68311
0.753,0.68216
0.754,0.68120
0.755,0.68025
0.756,0.67931
0.757,0.67837
0.758,0.67743
0.759,0.67650
0.760,0.67557
0.761,0.67465
0.762,0.67373
0.763,0.67281
0.764,0.67190
0.765,0.67099
0.766,0.67009
0.767,0.66919
0.768,0.66829
0.769,0.66740
0.770,0.66651
0.771,0.66562
0.772,0.66474
0.773,0.66386
0.774,0.66299
0.775,0.66212
0.776,0.66125
0.777,0.66039
0.778,0.65953
0.779,0.65867
0.780,0.65782
0.781,0.65697
0.782,0.65612
0.783,0.65528
0.784,0.65444
0.785,0.65360
0.786,0.65277
0.787,0.65193
0.788,0.65111
0.789,0.65028
0.790,0.64946
0.791,0.64864
0.792,0.64783
0.793,0.64702
0.794,0.64621
0.795,0.64540
0.796,0.64460
0.797,0.64380
0.798,0.64300
0.799,0.64221
0.800,0.64141
0.801,0.64063
0.802,0.63984
0.803,0.63906
0.804,0.63828
0.805,0.63750
0.806,0.63672
0.807,0.63595
0.808,0.63518
0.809,0.63441
0.810,0.63365
0.811,0.63289
0.812,0.63213
0.813,0.63137
0.814,0.63062
0.815,0.62987
0.816,0.62912
0.817,0.62837
0.818,0.62762
0.819,0.62688
0.820,0.62614
0.821,0.62541
0.822,0.62467
0.823,0.62394
0.824,0.62321
0.825,0.62248
0.826,0.62175
0.827,0.62103
0.828,0.62031
0.829,0.61959
0.830,0.61887
0.831,0.61816
0.832,0.61745
0.833,0.61674
0.834,0.61603
0.835,0.61532
0.836,0.61462
0.837,0.61392
0.838,0.61322
0.839,0.61252
0.840,0.61182
0.841,0.61113
0.842,0.61044
0.843,0.60975
0.844,0.60906
0.845,0.60838
0.846,0.60769
0.847,0.60701
0.848,0.60633
0.849,0.60565
0.850,0.60498
0.851,0.60430
0.852,0.60363
0.853,0.60296
0.854,0.60229
0.855,0.60162
0.856,0.60096
0.857,0.60030
0.858,0.59963
0.859,0.59897
0.860,0.59832
0.861,0.59766
0.862,0.59701
0.863,0.59635
0.864,0.59570
0.865,0.59505
0.866,0.59441
0.867,0.59376
0.868,0.59311
0.869,0.59247
0.870,0.59183
0.871,0.59119
0.872,0.59055
0.873,0.58992
0.874,0.58928
0.875,0.58865
0.876,0.58802
0.877,0.58739
0.878,0.58676
0.879,0.58613
0.880,0.58551
0.881,0.58489
0.882,0.58426
0.883,0.58364
0.884,0.58302
0.885,0.58241
0.886,0.58179
0.887,0.58117
0.888,0.58056
0.889,0.57995
0.890,0.57934
0.891,0.57873
0.892,0.57812
0.893,0.57752
0.894,0.57691
0.895,0.57631
0.896,0.57571
0.897,0.57511
0.898,0.57451
0.899,0.57391
0.900,0.57331
0.901,0.57272
0.902,0.57212
0.903,0.57153
0.904,0.57094
0.905,0.57035
0.906,0.56976
0.907,0.56917
0.908,0.56859
0.909,0.56800
0.910,0.56742
0.911,0.56683
0.912,0.56625
0.913,0.56568
0.914,0.56510
0.915,0.56452
0.916,0.56394
0.917,0.56337
0.918,0.56279
0.919,0.56222
0.920,0.56165
0.921,0.56108
0.922,0.56051
0.923,0.55994
0.924,0.55938
0.925,0.55881
0.926,0.55825
0.927,0.55768
0.928,0.55712
0.929,0.55656
0.930,0.55600
0.931,0.55544
0.932,0.55488
0.933,0.55433
0.934,0.55377
0.935,0.55322
0.936,0.55267
0.937,0.55211
0.938,0.55156
0.939,0.55101
0.940,0.55046
0.941,0.54992
0.942,0.54937
0.943,0.54882
0.944,0.54828
0.945,0.54774
0.946,0.54719
0.947,0.54665
0.948,0.54611
0.949,0.54557
0.950,0.54503
0.951,0.54450
0.952,0.54396
0.953,0.54342
0.954,0.54289
0.955,0.54236
0.956,0.54182
0.957,0.54129
0.958,0.54076
0.959,0.54023
0.960,0.53970
0.961,0.53918
0.962,0.53865
0.963,0.53812
0.964,0.53760
0.965,0.53708
0.966,0.53655
0.967,0.53603
0.968,0.53551
0.969,0.53499
0.970,0.53447
0.971,0.53395
0.972,0.53344
0.973,0.53292
0.974,0.53240
0.975,0.53189
0.976,0.53138
0.977,0.53086
0.978,0.53035
0.979,0.52984
0.980,0.52933
0.981,0.52882
0.982,0.52831
0.983,0.52781
0.984,0.52730
0.985,0.52679
0.986,0.52629
0.987,0.52579
0.988,0.52528
0.989,0.52478
0.990,0.52428
0.991,0.52378
0.992,0.52328
0.993,0.52278
0.994,0.52228
0.995,0.52178
0.996,0.52129
0.997,0.52079
0.998,0.52030
0.999,0.51980
1.000,0.51931
1.001,0.51882
1.002,0.51833
1.003,0.51784
1.004,0.51735
1.005,0.51686
1.006,0.51637
1.007,0.51588
1.008,0.51539
1.009,0.51491
1.010,0.51442
1.011,0.51394
1.012,0.51345
1.013,0.51297
1.014,0.51249
1.015,0.51201
1.016,0.51153
1.017,0.51105
1.018,0.51057
1.019,0.51009
1.020,0.50961
1.021,0.50913
1.022,0.50866
1.023,0.50818
1.024,0.50771
1.025,0.50723
1.026,0.50676
1.027,0.50629
1.028,0.50582
1.029,0.50535
1.030,0.50488
1.031,0.50441
1.032,0.50394
1.033,0.50347
1.034,0.50300
1.035,0.50253
1.036,0.50207
1.037,0.50160
1.038,0.50114
1.039,0.50067
1.040,0.50021
1.041,0.49975
1.042,0.49929
1.043,0.49883
1.044,0.49837
1.045,0.49791
1.046,0.49745
1.047,0.49699
1.048,0.49653
1.049,0.49607
1.050,0.49562
1.051,0.49516
1.052,0.49471
1.053,0.49425
1.054,0.49380
1.055,0.49334
1.056,0.49289
1.057,0.49244
1.058,0.49199
1.059,0.49154
1.060,0.49109
1.061,0.49064
1.062,0.49019
1.063,0.48975
1.064,0.48930
1.065,0.48885
1.066,0.48840
1.067,0.48796
1.068,0.48751
1.069,0.48707
1.070,0.48663
1.071,0.48618
1.072,0.48574
1.073,0.48530
1.074,0.48486
1.075,0.48442
1.076,0.48398
1.077,0.48354
1.078,0.48310
1.079,0.48266
1.080,0.48223
1.081,0.48179
1.082,0.48135
1.083,0.48092
1.084,0.48048
1.085,0.48005
1.086,0.47962
1.087,0.47918
1.088,0.47875
1.089,0.47832
1.090,0.47789
1.091,0.47746
1.092,0.47703
1.093,0.47660
1.094,0.47617
1.095,0.47574
1.096,0.47531
1.097,0.47489
1.098,0.47446
1.099,0.47403
1.100,0.47361
1.101,0.47318
1.102,0.47276
1.103,0.47234
1.104,0.47191
1.105,0.47149
1.106,0.47107
1.107,0.47065
1.108,0.47023
1.109,0.46981
1.110,0.46939
1.111,0.46897
1.112,0.46855
1.113,0.46813
1.114,0.46771
1.115,0.46730
1.116,0.46688
1.117,0.46646
1.118,0.46605
1.119,0.46563
1.120,0.46522
1.121,0.46481
1.122,0.46439
1.123,0.46398
1.124,0.46357
1.125,0.46316
1.126,0.46275
1.127,0.46234
1.128,0.46193
1.129,0.46152
1.130,0.46111
1.131,0.46070
1.132,0.46029
1.133,0.45989
1.134,0.45948
1.135,0.45907
1.136,0.45867
1.137,0.45826
1.138,0.45786
1.139,0.45745
1.140,0.45705
1.141,0.45665
1.142,0.45625
1.143,0.45584
1.144,0.45544
1.145,0.45504
1.146,0.45464
1.147,0.45424
1.148,0.45384
1.149,0.45344
1.150,0.45304
1.151,0.45265
1.152,0.45225
1.153,0.45185
1.154,0.45146
1.155,0.45106
1.156,0.45067
1.157,0.45027
1.158,0.44988
1.159,0.44948
1.160,0.44909
1.161,0.44870
1.162,0.44830
1.163,0.44791
1.164,0.44752
1.165,0.44713
1.166,0.44674
1.167,0.44635
1.168,0.44596
1.169,0.44557
1.170,0.44518
1.171,0.44480
1.172,0.44441
1.173,0.44402
1.174,0.44363
1.175,0.44325
1.176,0.44286
1.177,0.44248
1.178,0.44209
1.179,0.44171
1.180,0.44133
1.181,0.44094
1.182,0.44056
1.183,0.44018
1.184,0.43980
1.185,0.43941
1.186,0.43903
1.187,0.43865
1.188,0.43827
1.189,0.43789
1.190,0.43752
1.191,0.43714
1.192,0.43676
1.193,0.43638
1.194,0.43600
1.195,0.43563
1.196,0.43525
1.197,0.43488
1.198,0.43450
1.199,0.43413
1.200,0.43375
1.201,0.43338
1.202,0.43300
1.203,0.43263
1.204,0.43226
1.205,0.43189
1.206,0.43152
1.207,0.43114
1.208,0.43077
1.209,0.43040
1.210,0.43003
1.211,0.42966
1.212,0.42930
1.213,0.42893
1.214,0.42856
1.215,0.42819
1.216,0.42782
1.217,0.42746
1.218,0.42709
1.219,0.42673
1.220,0.42636
1.221,0.42600
1.222,0.42563
1.223,0.42527
1.224,0.42490
1.225,0.42454
1.226,0.42418
1.227,0.42381
1.228,0.42345
1.229,0.42309
1.230,0.42273
1.231,0.42237
1.232,0.42201
1.233,0.42165
1.234,0.42129
1.235,0.42093
1.236,0.42057
1.237,0.42021
1.238,0.41986
1.239,0.41950
1.240,0.41914
1.241,0.41879
1.242,0.41843
1.243,0.41807
1.244,0.41772
1.245,0.41736
1.246,0.41701
1.247,0.41666
1.248,0.41630
1.249,0.41595
1.250,0.41560
1.251,0.41525
1.252,0.41489
1.253,0.41454
1.254,0.41419
1.255,0.41384
1.256,0.41349
1.257,0.41314
1.258,0.41279
1.259,0.41244
1.260,0.41209
1.261,0.41175
1.262,0.41140
1.263,0.41105
1.264,0.41070
1.265,0.41036
1.266,0.41001
1.267,0.40966
1.268,0.40932
1.269,0.40897
1.270,0.40863
1.271,0.40829
1.272,0.40794
1.273,0.40760
1.274,0.40726
1.275,0.40691
1.276,0.40657
1.277,0.40623
1.278,0.40589
1.279,0.40555
1.280,0.40521
1.281,0.40487
1.282,0.40453
1.283,0.40419
1.284,0.40385
1.285,0.40351
1.286,0.40317
1.287,0.40283
1.288,0.40250
1.289,0.40216
1.290,0.40182
1.291,0.40149
1.292,0.40115
1.293,0.40081
1.294,0.40048
1.295,0.40014
1.296,0.39981
1.297,0.39948
1.298,0.39914
1.299,0.39881
1.300,0.39848
1.301,0.39814
1.302,0.39781
1.303,0.39748
1.304,0.39715
1.305,0.39682
1.306,0.39649
1.307,0.39616
1.308,0.39583
1.309,0.39550
1.310,0.39517
1.311,0.39484
1.312,0.39451
1.313,0.39418
1.314,0.39385
1.315,0.39353
1.316,0.39320
1.317,0.39287
1.318,0.39255
1.319,0.39222
1.320,0.39190
1.321,0.39157
1.322,0.39125
1.323,0.39092
1.324,0.39060
1.325,0.39027
1.326,0.38995
1.327,0.38963
1.328,0.38930
1.329,0.38898
1.330,0.38866
1.331,0.38834
1.332,0.38802
1.333,0.38770
1.334,0.38738
1.335,0.38706
1.336,0.38674
1.337,0.38642
1.338,0.38610
1.339,0.38578
1.340,0.38546
1.341,0.38514
1.342,0.38483
1.343,0.38451
1.344,0.38419
1.345,0.38387
1.346,0.38356
1.347,0.38324
1.348,0.38293
1.349,0.38261
1.350,0.38230
1.351,0.38198
1.352,0.38167
1.353,0.38136
1.354,0.38104
1.355,0.38073
1.356,0.38042
1.357,0.38010
1.358,0.37979
1.359,0.37948
1.360,0.37917
1.361,0.37886
1.362,0.37855
1.363,0.37824
1.364,0.37792
1.365,0.37762
1.366,0.37731
1.367,0.37700
1.368,0.37669
1.369,0.37638
1.370,0.37607
1.371,0.37577
1.372,0.37546
1.373,0.37515
1.374,0.37485
1.375,0.37454
1.376,0.37423
1.377,0.37393
1.378,0.37362
1.379,0.37332
1.380,0.37301
1.381,0.37271
1.382,0.37240
1.383,0.37210
1.384,0.37180
1.385,0.37149
1.386,0.37119
1.387,0.37089
1.388,0.37059
1.389,0.37029
1.390,0.36999
1.391,0.36968
1.392,0.36938
1.393,0.36908
1.394,0.36878
1.395,0.36849
1.396,0.36818
1.397,0.36789
1.398,0.36759
1.399,0.36729
1.400,0.36699
1.401,0.36669
1.402,0.36639
1.403,0.36610
1.404,0.36580
1.405,0.36550
1.406,0.36521
1.407,0.36491
1.408,0.36462
1.409,0.36432
1.410,0.36403
1.411,0.36373
1.412,0.36344
1.413,0.36314
1.414,0.36285
1.415,0.36256
1.416,0.36226
1.417,0.36197
1.418,0.36168
1.419,0.36138
1.420,0.36110
1.421,0.36080
1.422,0.36051
1.423,0.36022
1.424,0.35993
1.425,0.35964
1.426,0.35935
1.427,0.35906
1.428,0.35877
1.429,0.35848
1.430,0.35820
1.431,0.35791
1.432,0.35762
1.433,0.35733
1.434,0.35704
1.435,0.35676
1.436,0.35647
1.437,0.35618
1.438,0.35590
1.439,0.35561
1.440,0.35533
1.441,0.35504
1.442,0.35476
1.443,0.35447
1.444,0.35419
1.445,0.35390
1.446,0.35362
1.447,0.35334
1.448,0.35305
1.449,0.35277
1.450,0.35249
1.451,0.35221
1.452,0.35192
1.453,0.35164
1.454,0.35136
1.455,0.35108
1.456,0.35080
1.457,0.35052
1.458,0.35024
1.459,0.34996
1.460,0.34968
1.461,0.34940
1.462,0.34912
1.463,0.34884
1.464,0.34856
1.465,0.34829
1.466,0.34801
1.467,0.34773
1.468,0.34745
1.469,0.34718
1.470,0.34690
1.471,0.34662
1.472,0.34635
1.473,0.34607
1.474,0.34580
1.475,0.34552
1.476,0.34525
1.477,0.34497
1.478,0.34470
1.479,0.34442
1.480,0.34415
1.481,0.34388
1.482,0.34360
1.483,0.34333
1.484,0.34306
1.485,0.34278
1.486,0.34251
1.487,0.34224
1.488,0.34197
1.489,0.34170
1.490,0.34143
1.491,0.34116
1.492,0.34089
1.493,0.34062
1.494,0.34035
1.495,0.34008
1.496,0.33981
1.497,0.33954
1.498,0.33927
1.499,0.33900
1.500,0.33873
1.501,0.33847
1.502,0.33820
1.503,0.33793
1.504,0.33766
1.505,0.33740
1.506,0.33713
1.507,0.33686
1.508,0.33660
1.509,0.33633
1.510,0.33607
1.511,0.33580
1.512,0.33554
1.513,0.33527
1.514,0.33501
1.515,0.33475
1.516,0.33448
1.517,0.33422
1.518,0.33396
1.519,0.33369
1.520,0.33343
1.521,0.33317
1.522,0.33291
1.523,0.33264
1.524,0.33238
1.525,0.33212
1.526,0.33186
1.527,0.33160
1.528,0.33134
1.529,0.33108
1.530,0.33082
1.531,0.33056
1.532,0.33030
1.533,0.33004
1.534,0.32978
1.535,0.32952
1.536,0.32926
1.537,0.32901
1.538,0.32875
1.539,0.32849
1.540,0.32823
1.541,0.32798
1.542,0.32772
1.543,0.32746
1.544,0.32721
1.545,0.32695
1.546,0.32670
1.547,0.32644
1.548,0.32619
1.549,0.32593
1.550,0.32568
1.551,0.32542
1.552,0.32517
1.553,0.32491
1.554,0.32466
1.555,0.32441
1.556,0.32415
1.557,0.32390
1.558,0.32365
1.559,0.32340
1.560,0.32314
1.561,0.32289
1.562,0.32264
1.563,0.32239
1.564,0.32214
1.565,0.32189
1.566,0.32164
1.567,0.32139
1.568,0.32114
1.569,0.32089
1.570,0.32064
1.571,0.32039
1.572,0.32014
1.573,0.31989
1.574,0.31964
1.575,0.31939
1.576,0.31915
1.577,0.31890
1.578,0.31865
1.579,0.31840
1.580,0.31816
1.581,0.31791
1.582,0.31766
1.583,0.31742
1.584,0.31717
1.585,0.31692
1.586,0.31668
1.587,0.31643
1.588,0.31619
1.589,0.31594
1.590,0.31570
1.591,0.31546
1.592,0.31521
1.593,0.31497
1.594,0.31472
1.595,0.31448
1.596,0.31424
1.597,0.31400
1.598,0.31375
1.599,0.31351
1.600,0.31327
1.601,0.31303
1.602,0.31278
1.603,0.31254
1.604,0.31230
1.605,0.31206
1.606,0.31182
1.607,0.31158
1.608,0.31134
1.609,0.31110
1.610,0.31086
1.611,0.31062
1.612,0.31038
1.613,0.31014
1.614,0.30990
1.615,0.30967
1.616,0.30943
1.617,0.30919
1.618,0.30895
1.619,0.30871
1.620,0.30848
1.621,0.30824
1.622,0.30800
1.623,0.30777
1.624,0.30753
1.625,0.30729
1.626,0.30706
1.627,0.30682
1.628,0.30659
1.629,0.30635
1.630,0.30612
1.631,0.30588
1.632,0.30565
1.633,0.30541
1.634,0.30518
1.635,0.30495
1.636,0.30471
1.637,0.30448
1.638,0.30425
1.639,0.30401
1.640,0.30378
1.641,0.30355
1.642,0.30332
1.643,0.30309
1.644,0.30285
1.645,0.30262
1.646,0.30239
1.647,0.30216
1.648,0.30193
1.649,0.30170
1.650,0.30147
1.651,0.30124
1.652,0.30101
1.653,0.30078
1.654,0.30055
1.655,0.30032
1.656,0.30009
1.657,0.29986
1.658,0.29963
1.659,0.29941
1.660,0.29918
1.661,0.29895
1.662,0.29872
1.663,0.29849
1.664,0.29827
1.665,0.29804
1.666,0.29781
1.667,0.29759
1.668,0.29736
1.669,0.29714
1.670,0.29691
1.671,0.29668
1.672,0.29646
1.673,0.29623
1.674,0.29601
1.675,0.29578
1.676,0.29556
1.677,0.29533
1.678,0.29511
1.679,0.29489
1.680,0.29466
1.681,0.29444
1.682,0.29422
1.683,0.29399
1.684,0.29377
1.685,0.29355
1.686,0.29333
1.687,0.29310
1.688,0.29288
1.689,0.29266
1.690,0.29244
1.691,0.29222
1.692,0.29200
1.693,0.29178
1.694,0.29156
1.695,0.29134
1.696,0.29112
1.697,0.29090
1.698,0.29068
1.699,0.29046
1.700,0.29024
1.701,0.29002
1.702,0.28980
1.703,0.28958
1.704,0.28936
1.705,0.28914
1.706,0.28893
1.707,0.28871
1.708,0.28849
1.709,0.28827
1.710,0.28806
1.711,0.28784
1.712,0.28762
1.713,0.28741
1.714,0.28719
1.715,0.28697
1.716,0.28676
1.717,0.28654
1.718,0.28633
1.719,0.28611
1.720,0.28590
1.721,0.28568
1.722,0.28547
1.723,0.28525
1.724,0.28504
1.725,0.28482
1.726,0.28461
1.727,0.28440
1.728,0.28418
1.729,0.28397
1.730,0.28376
1.731,0.28354
1.732,0.28333
1.733,0.28312
1.734,0.28291
1.735,0.28269
1.736,0.28248
1.737,0.28227
1.738,0.28206
1.739,0.28185
1.740,0.28164
1.741,0.28143
1.742,0.28122
1.743,0.28100
1.744,0.28079
1.745,0.28058
1.746,0.28037
1.747,0.28017
1.748,0.27996
1.749,0.27975
1.750,0.27954
1.751,0.27933
1.752,0.27912
1.753,0.27891
1.754,0.27870
1.755,0.27850
1.756,0.27829
1.757,0.27808
1.758,0.27787
1.759,0.27767
1.760,0.27746
1.761,0.27725
1.762,0.27705
1.763,0.27684
1.764,0.27663
1.765,0.27643
1.766,0.27622
1.767,0.27602
1.768,0.27581
1.769,0.27560
1.770,0.27540
1.771,0.27520
1.772,0.27499
1.773,0.27479
1.774,0.27458
1.775,0.27438
1.776,0.27417
1.777,0.27397
1.778,0.27377
1.779,0.27356
1.780,0.27336
1.781,0.27316
1.782,0.27295
1.783,0.27275
1.784,0.27255
1.785,0.27235
1.786,0.27215
1.787,0.27194
1.788,0.27174
1.789,0.27154
1.790,0.27134
1.791,0.27114
1.792,0.27094
1.793,0.27074
1.794,0.27054
1.795,0.27034
1.796,0.27014
1.797,0.26994
1.798,0.26974
1.799,0.26954
1.800,0.26934
1.801,0.26914
1.802,0.26894
1.803,0.26874
1.804,0.26854
1.805,0.26835
1.806,0.26815
1.807,0.26795
1.808,0.26775
1.809,0.26755
1.810,0.26736
1.811,0.26716
1.812,0.26696
1.813,0.26677
1.814,0.26657
1.815,0.26637
1.816,0.26618
1.817,0.26598
1.818,0.26578
1.819,0.26559
1.820,0.26539
1.821,0.26520
1.822,0.26500
1.823,0.26481
1.824,0.26461
1.825,0.26442
1.826,0.26422
1.827,0.26403
1.828,0.26383
1.829,0.26364
1.830,0.26345
1.831,0.26325
1.832,0.26306
1.833,0.26287
1.834,0.26267
1.835,0.26248
1.836,0.26229
1.837,0.26210
1.838,0.26190
1.839,0.26171
1.840,0.26152
1.841,0.26133
1.842,0.26114
1.843,0.26094
1.844,0.26075
1.845,0.26056
1.846,0.26037
1.847,0.26018
1.848,0.25999
1.849,0.25980
1.850,0.25961
