wl,n
11.1549,57.570
11.1648,57.601
11.1747,57.631
11.1846,57.661
11.1945,57.691
11.2044,57.721
11.2143,57.751
11.2242,57.781
11.2341,57.812
11.2440,57.842
11.2539,57.872
11.2638,57.901
11.2737,57.931
11.2836,57.961
11.2935,57.991
11.3035,58.021
11.3134,58.051
11.3233,58.081
11.3332,58.111
11.3431,58.140
11.3530,58.170
11.3629,58.200
11.3728,58.230
11.3827,58.259
11.3926,58.289
11.4025,58.318
11.4124,58.348
11.4223,58.378
11.4322,58.407
11.4421,58.437
11.4520,58.466
11.4619,58.496
11.4718,58.525
11.4817,58.555
11.4916,58.584
11.5016,58.613
11.5115,58.643
11.5214,58.672
11.5313,58.702
11.5412,58.731
11.5511,58.760
11.5610,58.789
11.5709,58.819
11.5808,58.848
11.5907,58.877
11.6006,58.906
11.6105,58.935
11.6204,58.964
11.6303,58.993
11.6402,59.023
11.6501,59.052
11.6600,59.081
11.6699,59.110
11.6798,59.139
11.6897,59.167
11.6996,59.196
11.7096,59.225
11.7195,59.254
11.7294,59.283
11.7393,59.312
11.7492,59.341
11.7591,59.370
11.7690,59.398
11.7789,59.427
11.7888,59.456
11.7987,59.484
11.8086,59.513
11.8185,59.542
11.8284,59.570
11.8383,59.599
11.8482,59.628
11.8581,59.656
11.8680,59.685
11.8779,59.713
11.8878,59.742
11.8977,59.770
11.9077,59.799
11.9176,59.827
11.9275,59.856
11.9374,59.884
11.9473,59.912
11.9572,59.941
11.9671,59.969
11.9770,59.997
11.9869,60.026
11.9968,60.054
12.0067,60.082
12.0166,60.110
12.0265,60.138
12.0364,60.167
12.0463,60.195
12.0562,60.223
12.0661,60.251
12.0760,60.279
12.0859,60.307
12.0958,60.335
12.1058,60.363
12.1157,60.391
12.1256,60.419
12.1355,60.447
12.1454,60.475
12.1553,60.503
12.1652,60.531
12.1751,60.559
12.1850,60.587
12.1949,60.614
12.2048,60.642
12.2147,60.670
12.2246,60.698
12.2345,60.726
12.2444,60.753
12.2543,60.781
12.2642,60.809
12.2741,60.836
12.2840,60.864
12.2939,60.892
12.3039,60.919
12.3138,60.947
12.3237,60.974
12.3336,61.002
12.3435,61.029
12.3534,61.057
12.3633,61.084
12.3732,61.112
12.3831,61.139
12.3930,61.167
12.4029,61.194
12.4128,61.221
12.4227,61.249
12.4326,61.276
12.4425,61.303
12.4524,61.331
12.4623,61.358
12.4722,61.385
12.4821,61.413
12.4920,61.440
12.5020,61.467
12.5119,61.494
12.5218,61.521
12.5317,61.548
12.5416,61.576
12.5515,61.603
12.5614,61.630
12.5713,61.657
12.5812,61.684
12.5911,61.711
12.6010,61.738
12.6109,61.765
12.6208,61.792
12.6307,61.819
12.6406,61.846
12.6505,61.872
12.6604,61.899
12.6703,61.926
12.6802,61.953
12.6901,61.980
12.7001,62.007
12.7100,62.033
12.7199,62.060
12.7298,62.087
12.7397,62.114
12.7496,62.140
12.7595,62.167
12.7694,62.194
12.7793,62.220
12.7892,62.247
12.7991,62.274
12.8090,62.300
12.8189,62.327
12.8288,62.353
12.8387,62.380
12.8486,62.406
12.8585,62.433
12.8684,62.459
12.8783,62.486
12.8882,62.512
12.8981,62.539
12.9081,62.565
12.9180,62.591
12.9279,62.618
12.9378,62.644
12.9477,62.670
12.9576,62.697
12.9675,62.723
12.9774,62.749
12.9873,62.776
12.9972,62.802
13.0071,62.828
13.0170,62.854
13.0269,62.880
13.0368,62.906
13.0467,62.933
13.0566,62.959
13.0665,62.985
13.0764,63.011
13.0863,63.037
13.0962,63.063
13.1062,63.089
13.1161,63.115
13.1260,63.141
13.1359,63.167
13.1458,63.193
13.1557,63.219
13.1656,63.245
13.1755,63.271
13.1854,63.297
13.1953,63.322
13.2052,63.348
13.2151,63.374
13.2250,63.400
13.2349,63.426
13.2448,63.452
13.2547,63.477
13.2646,63.503
13.2745,63.529
13.2844,63.554
13.2943,63.580
13.3043,63.606
13.3142,63.631
13.3241,63.657
13.3340,63.683
13.3439,63.708
13.3538,63.734
13.3637,63.759
13.3736,63.785
13.3835,63.811
13.3934,63.836
13.4033,63.862
13.4132,63.887
13.4231,63.912
13.4330,63.938
13.4429,63.963
13.4528,63.989
13.4627,64.014
13.4726,64.040
13.4825,64.065
13.4924,64.090
13.5024,64.116
13.5123,64.141
13.5222,64.166
13.5321,64.191
13.5420,64.217
13.5519,64.242
13.5618,64.267
13.5717,64.292
13.5816,64.317
13.5915,64.343
13.6014,64.368
13.6113,64.393
13.6212,64.418
13.6311,64.443
13.6410,64.468
13.6509,64.493
13.6608,64.518
13.6707,64.543
13.6806,64.568
13.6905,64.593
13.7005,64.618
13.7104,64.643
13.7203,64.668
13.7302,64.693
13.7401,64.718
13.7500,64.743
13.7599,64.768
13.7698,64.793
13.7797,64.818
13.7896,64.843
13.7995,64.867
13.8094,64.892
13.8193,64.917
13.8292,64.942
13.8391,64.966
13.8490,64.991
13.8589,65.016
13.8688,65.041
13.8787,65.065
13.8886,65.090
13.8985,65.115
13.9085,65.139
13.9184,65.164
13.9283,65.189
13.9382,65.213
13.9481,65.238
13.9580,65.262
13.9679,65.287
13.9778,65.311
13.9877,65.336
13.9976,65.360
14.0075,65.385
14.0174,65.409
14.0273,65.434
14.0372,65.458
14.0471,65.483
14.0570,65.507
14.0669,65.531
14.0768,65.556
14.0867,65.580
14.0966,65.604
14.1066,65.629
14.1165,65.653
14.1264,65.677
14.1363,65.702
14.1462,65.726
14.1561,65.750
14.1660,65.774
14.1759,65.799
14.1858,65.823
14.1957,65.847
14.2056,65.871
14.2155,65.895
14.2254,65.919
14.2353,65.944
14.2452,65.968
14.2551,65.992
14.2650,66.016
14.2749,66.040
14.2848,66.064
14.2947,66.088
14.3047,66.112
14.3146,66.136
14.3245,66.160
14.3344,66.184
14.3443,66.208
14.3542,66.232
14.3641,66.256
14.3740,66.280
14.3839,66.304
14.3938,66.328
14.4037,66.351
14.4136,66.375
14.4235,66.399
14.4334,66.423
14.4433,66.447
14.4532,66.470
14.4631,66.494
14.4730,66.518
14.4829,66.542
14.4928,66.566
14.5028,66.589
14.5127,66.613
14.5226,66.637
14.5325,66.660
14.5424,66.684
14.5523,66.708
14.5622,66.731
14.5721,66.755
14.5820,66.778
14.5919,66.802
14.6018,66.826
14.6117,66.849
14.6216,66.873
14.6315,66.896
14.6414,66.920
14.6513,66.943
14.6612,66.967
14.6711,66.990
14.6810,67.014
14.6909,67.037
14.7009,67.061
14.7108,67.084
14.7207,67.107
14.7306,67.131
14.7405,67.154
14.7504,67.178
14.7603,67.201
14.7702,67.224
14.7801,67.248
14.7900,67.271
14.7999,67.294
14.8098,67.317
14.8197,67.341
14.8296,67.364
14.8395,67.387
14.8494,67.410
14.8593,67.434
14.8692,67.457
14.8791,67.480
14.8890,67.503
14.8989,67.526
14.9089,67.549
14.9188,67.573
14.9287,67.596
14.9386,67.619
14.9485,67.642
14.9584,67.665
14.9683,67.688
14.9782,67.711
14.9881,67.734
14.9980,67.757
15.0079,67.780
15.0178,67.803
15.0277,67.826
15.0376,67.849
15.0475,67.872
15.0574,67.895
15.0673,67.918
15.0772,67.941
15.0871,67.964
15.0970,67.986
15.1070,68.009
15.1169,68.032
15.1268,68.055
15.1367,68.078
15.1466,68.101
15.1565,68.123
15.1664,68.146
15.1763,68.169
15.1862,68.192
15.1961,68.214
15.2060,68.237
15.2159,68.260
15.2258,68.283
15.2357,68.305
15.2456,68.328
15.2555,68.351
15.2654,68.373
15.2753,68.396
15.2852,68.419
15.2951,68.441
15.3051,68.464
15.3150,68.486
15.3249,68.509
15.3348,68.532
15.3447,68.554
15.3546,68.577
15.3645,68.599
15.3744,68.622
15.3843,68.644
15.3942,68.667
15.4041,68.689
15.4140,68.712
15.4239,68.734
15.4338,68.756
15.4437,68.779
15.4536,68.801
15.4635,68.824
15.4734,68.846
15.4833,68.868
15.4932,68.891
15.5032,68.913
15.5131,68.935
15.5230,68.958
15.5329,68.980
15.5428,69.002
15.5527,69.025
15.5626,69.047
15.5725,69.069
15.5824,69.091
15.5923,69.114
15.6022,69.136
15.6121,69.158
15.6220,69.180
15.6319,69.202
15.6418,69.225
15.6517,69.247
15.6616,69.269
15.6715,69.291
15.6814,69.313
15.6913,69.335
15.7013,69.357
15.7112,69.379
15.7211,69.402
15.7310,69.424
15.7409,69.446
15.7508,69.468
15.7607,69.490
15.7706,69.512
15.7805,69.534
15.7904,69.556
15.8003,69.578
15.8102,69.600
15.8201,69.622
15.8300,69.644
15.8399,69.665
15.8498,69.687
15.8597,69.709
15.8696,69.731
15.8795,69.753
15.8894,69.775
15.8993,69.797
15.9093,69.819
15.9192,69.840
15.9291,69.862
15.9390,69.884
15.9489,69.906
15.9588,69.928
15.9687,69.949
15.9786,69.971
15.9885,69.993
15.9984,70.015
16.0083,70.036
16.0182,70.058
16.0281,70.080
16.0380,70.101
16.0479,70.123
16.0578,70.145
16.0677,70.166
16.0776,70.188
16.0875,70.210
16.0974,70.231
16.1074,70.253
16.1173,70.275
16.1272,70.296
16.1371,70.318
16.1470,70.339
16.1569,70.361
16.1668,70.382
16.1767,70.404
16.1866,70.425
16.1965,70.447
16.2064,70.468
16.2163,70.490
16.2262,70.511
16.2361,70.533
16.2460,70.554
16.2559,70.576
16.2658,70.597
16.2757,70.618
16.2856,70.640
16.2955,70.661
16.3055,70.683
16.3154,70.704
16.3253,70.725
16.3352,70.747
16.3451,70.768
16.3550,70.789
16.3649,70.811
16.3748,70.832
16.3847,70.853
16.3946,70.875
16.4045,70.896
16.4144,70.917
16.4243,70.938
16.4342,70.960
16.4441,70.981
16.4540,71.002
16.4639,71.023
16.4738,71.044
16.4837,71.066
16.4936,71.087
16.5036,71.108
16.5135,71.129
16.5234,71.150
16.5333,71.171
16.5432,71.192
16.5531,71.213
16.5630,71.235
16.5729,71.256
16.5828,71.277
16.5927,71.298
16.6026,71.319
16.6125,71.340
16.6224,71.361
16.6323,71.382
16.6422,71.403
16.6521,71.424
16.6620,71.445
16.6719,71.466
16.6818,71.487
16.6917,71.508
16.7017,71.529
16.7116,71.550
16.7215,71.571
16.7314,71.591
16.7413,71.612
16.7512,71.633
16.7611,71.654
16.7710,71.675
16.7809,71.696
16.7908,71.717
16.8007,71.738
16.8106,71.758
16.8205,71.779
16.8304,71.800
16.8403,71.821
16.8502,71.842
16.8601,71.862
16.8700,71.883
16.8799,71.904
16.8898,71.925
16.8997,71.945
16.9097,71.966
16.9196,71.987
16.9295,72.007
16.9394,72.028
16.9493,72.049
16.9592,72.069
16.9691,72.090
16.9790,72.111
16.9889,72.131
16.9988,72.152
17.0087,72.173
17.0186,72.193
17.0285,72.214
17.0384,72.234
17.0483,72.255
17.0582,72.276
17.0681,72.296
17.0780,72.317
17.0879,72.337
17.0978,72.358
17.1078,72.378
17.1177,72.399
17.1276,72.419
17.1375,72.440
17.1474,72.460
17.1573,72.481
17.1672,72.501
17.1771,72.522
17.1870,72.542
17.1969,72.562
17.2068,72.583
17.2167,72.603
17.2266,72.624
17.2365,72.644
17.2464,72.664
17.2563,72.685
17.2662,72.705
17.2761,72.725
17.2860,72.746
17.2959,72.766
17.3059,72.786
17.3158,72.807
17.3257,72.827
17.3356,72.847
17.3455,72.868
17.3554,72.888
17.3653,72.908
17.3752,72.928
17.3851,72.949
17.3950,72.969
17.4049,72.989
17.4148,73.009
17.4247,73.030
17.4346,73.050
17.4445,73.070
17.4544,73.090
17.4643,73.110
17.4742,73.130
17.4841,73.151
17.4940,73.171
17.5040,73.191
17.5139,73.211
17.5238,73.231
17.5337,73.251
17.5436,73.271
17.5535,73.291
17.5634,73.311
17.5733,73.331
17.5832,73.351
17.5931,73.371
17.6030,73.391
17.6129,73.411
17.6228,73.431
17.6327,73.451
17.6426,73.471
17.6525,73.491
17.6624,73.511
17.6723,73.531
17.6822,73.551
17.6921,73.571
17.7021,73.591
17.7120,73.611
17.7219,73.631
17.7318,73.651
17.7417,73.671
17.7516,73.691
17.7615,73.711
17.7714,73.731
17.7813,73.750
17.7912,73.770
17.8011,73.790
17.8110,73.810
17.8209,73.830
17.8308,73.850
17.8407,73.869
17.8506,73.889
17.8605,73.909
17.8704,73.929
17.8803,73.948
17.8902,73.968
17.9002,73.988
17.9101,74.008
17.9200,74.027
17.9299,74.047
17.9398,74.067
17.9497,74.087
17.9596,74.106
17.9695,74.126
17.9794,74.146
17.9893,74.165
17.9992,74.185
18.0091,74.205
18.0190,74.224
18.0289,74.244
18.0388,74.264
18.0487,74.283
18.0586,74.303
18.0685,74.322
18.0784,74.342
18.0883,74.362
18.0982,74.381
18.1082,74.401
18.1181,74.420
18.1280,74.440
18.1379,74.459
18.1478,74.479
18.1577,74.498
18.1676,74.518
18.1775,74.537
18.1874,74.557
18.1973,74.576
18.2072,74.596
18.2171,74.615
18.2270,74.635
18.2369,74.654
18.2468,74.674
18.2567,74.693
18.2666,74.713
18.2765,74.732
18.2864,74.751
18.2963,74.771
18.3063,74.790
18.3162,74.809
18.3261,74.829
18.3360,74.848
18.3459,74.868
18.3558,74.887
18.3657,74.906
18.3756,74.926
18.3855,74.945
18.3954,74.964
18.4053,74.984
18.4152,75.003
18.4251,75.022
18.4350,75.041
18.4449,75.061
18.4548,75.080
18.4647,75.099
18.4746,75.118
18.4845,75.138
18.4944,75.157
18.5044,75.176
18.5143,75.195
18.5242,75.215
18.5341,75.234
18.5440,75.253
18.5539,75.272
18.5638,75.291
18.5737,75.310
18.5836,75.330
18.5935,75.349
18.6034,75.368
18.6133,75.387
18.6232,75.406
18.6331,75.425
18.6430,75.444
18.6529,75.463
18.6628,75.482
18.6727,75.502
18.6826,75.521
18.6925,75.540
18.7025,75.559
18.7124,75.578
18.7223,75.597
18.7322,75.616
18.7421,75.635
18.7520,75.654
18.7619,75.673
18.7718,75.692
18.7817,75.711
18.7916,75.730
18.8015,75.749
18.8114,75.768
18.8213,75.787
18.8312,75.806
18.8411,75.825
18.8510,75.844
18.8609,75.863
18.8708,75.881
18.8807,75.900
18.8906,75.919
18.9006,75.938
18.9105,75.957
18.9204,75.976
18.9303,75.995
18.9402,76.014
18.9501,76.032
18.9600,76.051
18.9699,76.070
18.9798,76.089
18.9897,76.108
18.9996,76.127
19.0095,76.145
19.0194,76.164
19.0293,76.183
19.0392,76.202
19.0491,76.221
19.0590,76.239
19.0689,76.258
19.0788,76.277
19.0887,76.296
19.0986,76.314
19.1086,76.333
19.1185,76.352
19.1284,76.370
19.1383,76.389
19.1482,76.408
19.1581,76.427
19.1680,76.445
19.1779,76.464
19.1878,76.483
19.1977,76.501
19.2076,76.520
19.2175,76.539
19.2274,76.557
19.2373,76.576
19.2472,76.594
19.2571,76.613
19.2670,76.632
19.2769,76.650
19.2868,76.669
19.2967,76.687
19.3067,76.706
19.3166,76.725
19.3265,76.743
19.3364,76.762
19.3463,76.780
19.3562,76.799
19.3661,76.817
19.3760,76.836
19.3859,76.854
19.3958,76.873
19.4057,76.891
19.4156,76.910
19.4255,76.928
19.4354,76.947
19.4453,76.965
19.4552,76.984
19.4651,77.002
19.4750,77.021
19.4849,77.039
19.4948,77.057
19.5048,77.076
19.5147,77.094
19.5246,77.113
19.5345,77.131
19.5444,77.150
19.5543,77.168
19.5642,77.186
19.5741,77.205
19.5840,77.223
19.5939,77.241
19.6038,77.260
19.6137,77.278
19.6236,77.296
19.6335,77.315
19.6434,77.333
19.6533,77.351
19.6632,77.370
19.6731,77.388
19.6830,77.406
19.6929,77.425
19.7029,77.443
19.7128,77.461
19.7227,77.479
19.7326,77.498
19.7425,77.516
19.7524,77.534
19.7623,77.552
19.7722,77.571
19.7821,77.589
19.7920,77.607
19.8019,77.625
19.8118,77.643
19.8217,77.662
19.8316,77.680
19.8415,77.698
19.8514,77.716
19.8613,77.734
19.8712,77.752
19.8811,77.771
19.8910,77.789
19.9010,77.807
19.9109,77.825
19.9208,77.843
19.9307,77.861
19.9406,77.879
19.9505,77.897
19.9604,77.916
19.9703,77.934
19.9802,77.952
19.9901,77.970
20.0000,77.988
