wl,n
0.293,1.35990
0.294,1.36641
0.295,1.37287
0.296,1.37930
0.297,1.38572
0.298,1.39214
0.299,1.39858
0.300,1.40506
0.301,1.41160
0.302,1.41819
0.303,1.42487
0.304,1.43163
0.305,1.43850
0.306,1.44546
0.307,1.45255
0.308,1.45974
0.309,1.46707
0.310,1.47451
0.311,1.48209
0.312,1.48979
0.313,1.49763
0.314,1.50559
0.315,1.51368
0.316,1.52189
0.317,1.53023
0.318,1.53868
0.319,1.54725
0.320,1.55593
0.321,1.56471
0.322,1.57358
0.323,1.58255
0.324,1.59160
0.325,1.60074
0.326,1.60994
0.327,1.61921
0.328,1.62854
0.329,1.63792
0.330,1.64734
0.331,1.65679
0.332,1.66628
0.333,1.67579
0.334,1.68531
0.335,1.69484
0.336,1.70436
0.337,1.71388
0.338,1.72339
0.339,1.73288
0.340,1.74233
0.341,1.75176
0.342,1.76114
0.343,1.77047
0.344,1.77975
0.345,1.78897
0.346,1.79813
0.347,1.80721
0.348,1.81622
0.349,1.82514
0.350,1.83398
0.351,1.84272
0.352,1.85137
0.353,1.85991
0.354,1.86834
0.355,1.87667
0.356,1.88487
0.357,1.89296
0.358,1.90092
0.359,1.90875
0.360,1.91645
0.361,1.92401
0.362,1.93144
0.363,1.93872
0.364,1.94585
0.365,1.95284
0.366,1.95968
0.367,1.96636
0.368,1.97289
0.369,1.97926
0.370,1.98547
0.371,1.99152
0.372,1.99741
0.373,2.00313
0.374,2.00869
0.375,2.01408
0.376,2.01930
0.377,2.02435
0.378,2.02923
0.379,2.03395
0.380,2.03849
0.381,2.04287
0.382,2.04708
0.383,2.05112
0.384,2.05499
0.385,2.05869
0.386,2.06223
0.387,2.06561
0.388,2.06882
0.389,2.07187
0.390,2.07476
0.391,2.07749
0.392,2.08006
0.393,2.08248
0.394,2.08475
0.395,2.08687
0.396,2.08885
0.397,2.09068
0.398,2.09237
0.399,2.09392
0.400,2.09534
0.401,2.09663
0.402,2.09779
0.403,2.09883
0.404,2.09974
0.405,2.10054
0.406,2.10123
0.407,2.10181
0.408,2.10228
0.409,2.10265
0.410,2.10293
0.411,2.10311
0.412,2.10320
0.413,2.10320
0.414,2.10313
0.415,2.10298
0.416,2.10275
0.417,2.10246
0.418,2.10210
0.419,2.10169
0.420,2.10121
0.421,2.10069
0.422,2.10011
0.423,2.09949
0.424,2.09883
0.425,2.09813
0.426,2.09740
0.427,2.09664
0.428,2.09585
0.429,2.09504
0.430,2.09421
0.431,2.09337
0.432,2.09251
0.433,2.09164
0.434,2.09076
0.435,2.08988
0.436,2.08900
0.437,2.08812
0.438,2.08725
0.439,2.08638
0.440,2.08551
0.441,2.08466
0.442,2.08383
0.443,2.08301
0.444,2.08220
0.445,2.08141
0.446,2.08065
0.447,2.07990
0.448,2.07918
0.449,2.07848
0.450,2.07781
0.451,2.07716
0.452,2.07655
0.453,2.07596
0.454,2.07540
0.455,2.07486
0.456,2.07436
0.457,2.07389
0.458,2.07345
0.459,2.07305
0.460,2.07267
0.461,2.07233
0.462,2.07201
0.463,2.07173
0.464,2.07148
0.465,2.07126
0.466,2.07107
0.467,2.07091
0.468,2.07078
0.469,2.07068
0.470,2.07061
0.471,2.07057
0.472,2.07055
0.473,2.07056
0.474,2.07059
0.475,2.07065
0.476,2.07073
0.477,2.07084
0.478,2.07097
0.479,2.07111
0.480,2.07128
0.481,2.07147
0.482,2.07167
0.483,2.07189
0.484,2.07212
0.485,2.07237
0.486,2.07263
0.487,2.07290
0.488,2.07318
0.489,2.07346
0.490,2.07376
0.491,2.07406
0.492,2.07437
0.493,2.07468
0.494,2.07499
0.495,2.07530
0.496,2.07561
0.497,2.07592
0.498,2.07623
0.499,2.07653
0.500,2.07682
0.501,2.07711
0.502,2.07739
0.503,2.07766
0.504,2.07792
0.505,2.07817
0.506,2.07841
0.507,2.07863
0.508,2.07883
0.509,2.07902
0.510,2.07919
0.511,2.07935
0.512,2.07948
0.513,2.07959
0.514,2.07969
0.515,2.07976
0.516,2.07980
0.517,2.07982
0.518,2.07982
0.519,2.07979
0.520,2.07973
0.521,2.07965
0.522,2.07954
0.523,2.07940
0.524,2.07923
0.525,2.07903
0.526,2.07880
0.527,2.07853
0.528,2.07824
0.529,2.07792
0.530,2.07756
0.531,2.07717
0.532,2.07674
0.533,2.07628
0.534,2.07579
0.535,2.07527
0.536,2.07471
0.537,2.07411
0.538,2.07348
0.539,2.07282
0.540,2.07212
0.541,2.07138
0.542,2.07061
0.543,2.06981
0.544,2.06897
0.545,2.06810
0.546,2.06719
0.547,2.06624
0.548,2.06527
0.549,2.06426
0.550,2.06321
0.551,2.06213
0.552,2.06102
0.553,2.05987
0.554,2.05869
0.555,2.05748
0.556,2.05624
0.557,2.05497
0.558,2.05366
0.559,2.05233
0.560,2.05096
0.561,2.04956
0.562,2.04814
0.563,2.04668
0.564,2.04520
0.565,2.04369
0.566,2.04216
0.567,2.04059
0.568,2.03900
0.569,2.03739
0.570,2.03575
0.571,2.03409
0.572,2.03240
0.573,2.03069
0.574,2.02896
0.575,2.02721
0.576,2.02544
0.577,2.02365
0.578,2.02184
0.579,2.02001
0.580,2.01816
0.581,2.01630
0.582,2.01441
0.583,2.01252
0.584,2.01061
0.585,2.00868
0.586,2.00674
0.587,2.00479
0.588,2.00283
0.589,2.00085
0.590,1.99886
0.591,1.99687
0.592,1.99486
0.593,1.99285
0.594,1.99082
0.595,1.98879
0.596,1.98676
0.597,1.98471
0.598,1.98267
0.599,1.98061
0.600,1.97855
0.601,1.97649
0.602,1.97443
0.603,1.97236
0.604,1.97029
0.605,1.96822
0.606,1.96615
0.607,1.96408
0.608,1.96200
0.609,1.95993
0.610,1.95786
0.611,1.95579
0.612,1.95373
0.613,1.95166
0.614,1.94960
0.615,1.94754
0.616,1.94548
0.617,1.94343
0.618,1.94138
0.619,1.93933
0.620,1.93729
0.621,1.93526
0.622,1.93323
0.623,1.93120
0.624,1.92918
0.625,1.92717
0.626,1.92516
0.627,1.92315
0.628,1.92116
0.629,1.91916
0.630,1.91718
0.631,1.91520
0.632,1.91323
0.633,1.91126
0.634,1.90930
0.635,1.90734
0.636,1.90539
0.637,1.90345
0.638,1.90151
0.639,1.89958
0.640,1.89765
0.641,1.89573
0.642,1.89382
0.643,1.89190
0.644,1.89000
0.645,1.88810
0.646,1.88620
0.647,1.88430
0.648,1.88241
0.649,1.88052
0.650,1.87864
0.651,1.87676
0.652,1.87488
0.653,1.87300
0.654,1.87112
0.655,1.86925
0.656,1.86737
0.657,1.86550
0.658,1.86362
0.659,1.86174
0.660,1.85986
0.661,1.85798
0.662,1.85610
0.663,1.85421
0.664,1.85233
0.665,1.85043
0.666,1.84853
0.667,1.84663
0.668,1.84472
0.669,1.84280
0.670,1.84088
0.671,1.83895
0.672,1.83701
0.673,1.83506
0.674,1.83310
0.675,1.83113
0.676,1.82915
0.677,1.82716
0.678,1.82516
0.679,1.82314
0.680,1.82111
0.681,1.81907
0.682,1.81701
0.683,1.81493
0.684,1.81284
0.685,1.81073
0.686,1.80861
0.687,1.80646
0.688,1.80430
0.689,1.80212
0.690,1.79992
0.691,1.79769
0.692,1.79545
0.693,1.79318
0.694,1.79089
0.695,1.78858
0.696,1.78624
0.697,1.78388
0.698,1.78149
0.699,1.77908
0.700,1.77664
0.701,1.77418
0.702,1.77169
0.703,1.76917
0.704,1.76662
0.705,1.76404
0.706,1.76144
0.707,1.75880
0.708,1.75613
0.709,1.75344
0.710,1.75071
0.711,1.74795
0.712,1.74516
0.713,1.74234
0.714,1.73949
0.715,1.73660
0.716,1.73368
0.717,1.73072
0.718,1.72774
0.719,1.72471
0.720,1.72166
0.721,1.71857
0.722,1.71545
0.723,1.71229
0.724,1.70909
0.725,1.70587
0.726,1.70260
0.727,1.69931
0.728,1.69597
0.729,1.69260
0.730,1.68920
0.731,1.68576
0.732,1.68229
0.733,1.67878
0.734,1.67524
0.735,1.67166
0.736,1.66804
0.737,1.66440
0.738,1.66071
0.739,1.65700
0.740,1.65325
0.741,1.64946
0.742,1.64564
0.743,1.64179
0.744,1.63791
0.745,1.63399
0.746,1.63004
0.747,1.62605
0.748,1.62204
0.749,1.61799
0.750,1.61391
0.751,1.60980
0.752,1.60566
0.753,1.60149
0.754,1.59729
0.755,1.59307
0.756,1.58881
0.757,1.58452
0.758,1.58021
0.759,1.57587
0.760,1.57150
0.761,1.56710
0.762,1.56268
0.763,1.55824
0.764,1.55377
0.765,1.54927
0.766,1.54475
0.767,1.54021
0.768,1.53565
0.769,1.53106
0.770,1.52645
0.771,1.52182
0.772,1.51718
0.773,1.51251
0.774,1.50782
0.775,1.50311
0.776,1.49839
0.777,1.49365
0.778,1.48889
0.779,1.48412
0.780,1.47933
0.781,1.47452
0.782,1.46971
0.783,1.46488
0.784,1.46003
0.785,1.45517
0.786,1.45031
0.787,1.44543
0.788,1.44054
0.789,1.43564
0.790,1.43073
0.791,1.42581
0.792,1.42089
0.793,1.41595
0.794,1.41101
0.795,1.40607
0.796,1.40112
0.797,1.39616
0.798,1.39120
0.799,1.38623
0.800,1.38127
0.801,1.37630
0.802,1.37132
0.803,1.36635
0.804,1.36137
0.805,1.35640
0.806,1.35142
0.807,1.34644
0.808,1.34147
0.809,1.33650
0.810,1.33152
0.811,1.32656
0.812,1.32159
0.813,1.31663
0.814,1.31167
0.815,1.30671
0.816,1.30177
0.817,1.29682
0.818,1.29188
0.819,1.28695
0.820,1.28203
0.821,1.27711
0.822,1.27220
0.823,1.26729
0.824,1.26240
0.825,1.25751
0.826,1.25264
0.827,1.24777
0.828,1.24291
0.829,1.23806
0.830,1.23322
0.831,1.22840
0.832,1.22358
0.833,1.21878
0.834,1.21398
0.835,1.20920
0.836,1.20443
0.837,1.19968
0.838,1.19493
0.839,1.19020
0.840,1.18548
0.841,1.18078
0.842,1.17609
0.843,1.17142
0.844,1.16675
0.845,1.16211
0.846,1.15748
0.847,1.15286
0.848,1.14826
0.849,1.14367
0.850,1.13910
0.851,1.13454
0.852,1.13000
0.853,1.12548
0.854,1.12097
0.855,1.11648
0.856,1.11201
0.857,1.10755
0.858,1.10311
0.859,1.09869
0.860,1.09428
0.861,1.08989
0.862,1.08552
0.863,1.08116
0.864,1.07683
0.865,1.07251
0.866,1.06820
0.867,1.06392
0.868,1.05965
0.869,1.05540
0.870,1.05117
0.871,1.04696
0.872,1.04277
0.873,1.03859
0.874,1.03443
0.875,1.03029
0.876,1.02617
0.877,1.02207
0.878,1.01798
0.879,1.01392
0.880,1.00987
0.881,1.00584
0.882,1.00183
0.883,0.99783
0.884,0.99386
0.885,0.98991
0.886,0.98597
0.887,0.98205
0.888,0.97815
0.889,0.97427
0.890,0.97041
0.891,0.96656
0.892,0.96274
0.893,0.95893
0.894,0.95514
0.895,0.95137
0.896,0.94762
0.897,0.94389
0.898,0.94017
0.899,0.93647
0.900,0.93280
0.901,0.92914
0.902,0.92550
0.903,0.92187
0.904,0.91827
0.905,0.91468
0.906,0.91111
0.907,0.90756
0.908,0.90402
0.909,0.90051
0.910,0.89701
0.911,0.89353
0.912,0.89007
0.913,0.88663
0.914,0.88320
0.915,0.87979
0.916,0.87640
0.917,0.87303
0.918,0.86967
0.919,0.86633
0.920,0.86301
0.921,0.85971
0.922,0.85642
0.923,0.85315
0.924,0.84989
0.925,0.84666
0.926,0.84344
0.927,0.84024
0.928,0.83705
0.929,0.83388
0.930,0.83073
0.931,0.82759
0.932,0.82447
0.933,0.82137
0.934,0.81828
0.935,0.81521
0.936,0.81216
0.937,0.80912
0.938,0.80610
0.939,0.80309
0.940,0.80010
0.941,0.79713
0.942,0.79417
0.943,0.79123
0.944,0.78830
0.945,0.78538
0.946,0.78249
0.947,0.77961
0.948,0.77674
0.949,0.77389
0.950,0.77105
0.951,0.76823
0.952,0.76542
0.953,0.76263
0.954,0.75985
0.955,0.75709
0.956,0.75434
0.957,0.75161
0.958,0.74889
0.959,0.74619
0.960,0.74350
0.961,0.74082
0.962,0.73816
0.963,0.73551
0.964,0.73288
0.965,0.73026
0.966,0.72765
0.967,0.72506
0.968,0.72248
0.969,0.71991
0.970,0.71736
0.971,0.71482
0.972,0.71229
0.973,0.70978
0.974,0.70728
0.975,0.70480
0.976,0.70232
0.977,0.69986
0.978,0.69741
0.979,0.69498
0.980,0.69256
0.981,0.69015
0.982,0.68775
0.983,0.68537
0.984,0.68299
0.985,0.68063
0.986,0.67828
0.987,0.67595
0.988,0.67363
0.989,0.67131
0.990,0.66901
0.991,0.66673
0.992,0.66445
0.993,0.66218
0.994,0.65993
0.995,0.65769
0.996,0.65546
0.997,0.65324
0.998,0.65103
0.999,0.64884
1.000,0.64665
1.001,0.64448
1.002,0.64232
1.003,0.64017
1.004,0.63802
1.005,0.63589
1.006,0.63377
1.007,0.63167
1.008,0.62957
1.009,0.62748
1.010,0.62540
1.011,0.62334
1.012,0.62128
1.013,0.61924
1.014,0.61720
1.015,0.61518
1.016,0.61316
1.017,0.61115
1.018,0.60916
1.019,0.60717
1.020,0.60520
1.021,0.60323
1.022,0.60128
1.023,0.59933
1.024,0.59739
1.025,0.59547
1.026,0.59355
1.027,0.59164
1.028,0.58974
1.029,0.58785
1.030,0.58597
1.031,0.58410
1.032,0.58224
1.033,0.58038
1.034,0.57854
1.035,0.57670
1.036,0.57488
1.037,0.57306
1.038,0.57125
1.039,0.56945
1.040,0.56766
1.041,0.56588
1.042,0.56410
1.043,0.56234
1.044,0.56058
1.045,0.55883
1.046,0.55709
1.047,0.55536
1.048,0.55364
1.049,0.55192
1.050,0.55021
1.051,0.54851
1.052,0.54682
1.053,0.54514
1.054,0.54346
1.055,0.54179
1.056,0.54013
1.057,0.53848
1.058,0.53684
1.059,0.53520
1.060,0.53357
1.061,0.53195
1.062,0.53034
1.063,0.52877
1.064,0.52713
1.065,0.52554
1.066,0.52395
1.067,0.52238
1.068,0.52081
1.069,0.51924
1.070,0.51769
1.071,0.51614
1.072,0.51460
1.073,0.51306
1.074,0.51154
1.075,0.51002
1.076,0.50850
1.077,0.50699
1.078,0.50550
1.079,0.50400
1.080,0.50252
1.081,0.50104
1.082,0.49956
1.083,0.49810
1.084,0.49664
1.085,0.49518
1.086,0.49374
1.087,0.49230
1.088,0.49086
1.089,0.48943
1.090,0.48801
1.091,0.48660
1.092,0.48519
1.093,0.48378
1.094,0.48239
1.095,0.48100
1.096,0.47961
1.097,0.47824
1.098,0.47686
1.099,0.47550
1.100,0.47414
1.101,0.47278
1.102,0.47143
1.103,0.47009
1.104,0.46875
1.105,0.46742
1.106,0.46610
1.107,0.46478
1.108,0.46346
1.109,0.46215
1.110,0.46085
1.111,0.45955
1.112,0.45826
1.113,0.45698
1.114,0.45569
1.115,0.45442
1.116,0.45315
1.117,0.45188
1.118,0.45063
1.119,0.44937
1.120,0.44812
1.121,0.44688
1.122,0.44564
1.123,0.44441
1.124,0.44318
1.125,0.44196
1.126,0.44074
1.127,0.43953
1.128,0.43832
1.129,0.43711
1.130,0.43592
1.131,0.43472
1.132,0.43354
1.133,0.43235
1.134,0.43117
1.135,0.43000
1.136,0.42883
1.137,0.42767
1.138,0.42650
1.139,0.42535
1.140,0.42421
1.141,0.42306
1.142,0.42192
1.143,0.42078
1.144,0.41965
1.145,0.41853
1.146,0.41740
1.147,0.41629
1.148,0.41517
1.149,0.41406
1.150,0.41296
1.151,0.41186
1.152,0.41076
1.153,0.40967
1.154,0.40858
1.155,0.40750
1.156,0.40642
1.157,0.40535
1.158,0.40428
1.159,0.40321
1.160,0.40215
1.161,0.40109
1.162,0.40004
1.163,0.39899
1.164,0.39795
1.165,0.39691
1.166,0.39587
1.167,0.39483
1.168,0.39381
1.169,0.39278
1.170,0.39176
1.171,0.39074
1.172,0.38973
1.173,0.38872
1.174,0.38771
1.175,0.38671
1.176,0.38571
1.177,0.38472
1.178,0.38373
1.179,0.38274
1.180,0.38176
1.181,0.38078
1.182,0.37981
1.183,0.37883
1.184,0.37787
1.185,0.37690
1.186,0.37594
1.187,0.37498
1.188,0.37403
1.189,0.37308
1.190,0.37213
1.191,0.37119
1.192,0.37025
1.193,0.36931
1.194,0.36838
1.195,0.36745
1.196,0.36652
1.197,0.36560
1.198,0.36468
1.199,0.36377
1.200,0.36285
1.201,0.36195
1.202,0.36104
1.203,0.36014
1.204,0.35924
1.205,0.35834
1.206,0.35745
1.207,0.35656
1.208,0.35567
1.209,0.35479
1.210,0.35391
1.211,0.35303
1.212,0.35216
1.213,0.35129
1.214,0.35042
1.215,0.34956
1.216,0.34870
1.217,0.34784
1.218,0.34699
1.219,0.34613
1.220,0.34528
1.221,0.34444
1.222,0.34360
1.223,0.34276
1.224,0.34192
1.225,0.34108
1.226,0.34025
1.227,0.33942
1.228,0.33860
1.229,0.33778
1.230,0.33696
1.231,0.33614
1.232,0.33533
1.233,0.33451
1.234,0.33371
1.235,0.33290
1.236,0.33210
1.237,0.33130
1.238,0.33050
1.239,0.32971
1.240,0.32891
1.241,0.32813
1.242,0.32734
1.243,0.32656
1.244,0.32577
1.245,0.32500
1.246,0.32422
1.247,0.32345
1.248,0.32268
1.249,0.32191
1.250,0.32114
1.251,0.32038
1.252,0.31962
1.253,0.31886
1.254,0.31811
1.255,0.31736
1.256,0.31661
1.257,0.31586
1.258,0.31511
1.259,0.31437
1.260,0.31363
1.261,0.31289
1.262,0.31216
1.263,0.31142
1.264,0.31069
1.265,0.30997
1.266,0.30924
1.267,0.30852
1.268,0.30780
1.269,0.30708
1.270,0.30636
1.271,0.30565
1.272,0.30494
1.273,0.30423
1.274,0.30352
1.275,0.30282
1.276,0.30211
1.277,0.30141
1.278,0.30072
1.279,0.30002
1.280,0.29933
1.281,0.29864
1.282,0.29795
1.283,0.29726
1.284,0.29658
1.285,0.29589
1.286,0.29521
1.287,0.29454
1.288,0.29386
1.289,0.29319
1.290,0.29252
1.291,0.29185
1.292,0.29119
1.293,0.29051
1.294,0.28985
1.295,0.28919
1.296,0.28853
1.297,0.28788
1.298,0.28722
1.299,0.28657
1.300,0.28592
1.301,0.28527
1.302,0.28462
1.303,0.28398
1.304,0.28334
1.305,0.28269
1.306,0.28206
1.307,0.28142
1.308,0.28079
1.309,0.28015
1.310,0.27952
1.311,0.27889
1.312,0.27827
1.313,0.27764
1.314,0.27702
1.315,0.27640
1.316,0.27578
1.317,0.27516
1.318,0.27455
1.319,0.27393
1.320,0.27332
1.321,0.27271
1.322,0.27210
1.323,0.27150
1.324,0.27089
1.325,0.27029
1.326,0.26969
1.327,0.26909
1.328,0.26849
1.329,0.26790
1.330,0.26730
1.331,0.26671
1.332,0.26612
1.333,0.26553
1.334,0.26495
1.335,0.26436
1.336,0.26378
1.337,0.26320
1.338,0.26262
1.339,0.26204
1.340,0.26146
1.341,0.26089
1.342,0.26032
1.343,0.25975
1.344,0.25918
1.345,0.25861
1.346,0.25805
1.347,0.25748
1.348,0.25692
1.349,0.25636
1.350,0.25580
1.351,0.25524
1.352,0.25468
1.353,0.25413
1.354,0.25358
1.355,0.25302
1.356,0.25248
1.357,0.25193
1.358,0.25138
1.359,0.25084
1.360,0.25029
1.361,0.24975
1.362,0.24921
1.363,0.24867
1.364,0.24812
1.365,0.24760
1.366,0.24706
1.367,0.24653
1.368,0.24600
1.369,0.24547
1.370,0.24494
1.371,0.24442
1.372,0.24389
1.373,0.24337
1.374,0.24284
1.375,0.24232
1.376,0.24180
1.377,0.24129
1.378,0.24077
1.379,0.24026
1.380,0.23974
1.381,0.23923
1.382,0.23872
1.383,0.23821
1.384,0.23770
1.385,0.23720
1.386,0.23669
1.387,0.23619
1.388,0.23569
1.389,0.23518
1.390,0.23469
1.391,0.23419
1.392,0.23369
1.393,0.23320
1.394,0.23270
1.395,0.23222
1.396,0.23172
1.397,0.23123
1.398,0.23074
1.399,0.23025
1.400,0.22977
1.401,0.22928
1.402,0.22880
1.403,0.22832
1.404,0.22784
1.405,0.22736
1.406,0.22688
1.407,0.22640
1.408,0.22593
1.409,0.22545
1.410,0.22498
1.411,0.22451
1.412,0.22404
1.413,0.22357
1.414,0.22310
1.415,0.22263
1.416,0.22217
1.417,0.22171
1.418,0.22124
1.419,0.22077
1.420,0.22032
1.421,0.21986
1.422,0.21940
1.423,0.21895
1.424,0.21849
1.425,0.21804
1.426,0.21758
1.427,0.21713
1.428,0.21668
1.429,0.21623
1.430,0.21578
1.431,0.21534
1.432,0.21489
1.433,0.21445
1.434,0.21400
1.435,0.21356
1.436,0.21312
1.437,0.21268
1.438,0.21224
1.439,0.21180
1.440,0.21137
1.441,0.21093
1.442,0.21050
1.443,0.21006
1.444,0.20963
1.445,0.20920
1.446,0.20877
1.447,0.20834
1.448,0.20791
1.449,0.20749
1.450,0.20706
1.451,0.20664
1.452,0.20621
1.453,0.20579
1.454,0.20537
1.455,0.20495
1.456,0.20453
1.457,0.20411
1.458,0.20369
1.459,0.20328
1.460,0.20286
1.461,0.20245
1.462,0.20204
1.463,0.20163
1.464,0.20121
1.465,0.20080
1.466,0.20040
1.467,0.19999
1.468,0.19958
1.469,0.19918
1.470,0.19877
1.471,0.19837
1.472,0.19797
1.473,0.19756
1.474,0.19716
1.475,0.19676
1.476,0.19637
1.477,0.19597
1.478,0.19557
1.479,0.19518
1.480,0.19478
1.481,0.19439
1.482,0.19400
1.483,0.19360
1.484,0.19321
1.485,0.19282
1.486,0.19244
1.487,0.19205
1.488,0.19166
1.489,0.19128
1.490,0.19089
1.491,0.19051
1.492,0.19012
1.493,0.18974
1.494,0.18936
1.495,0.18898
1.496,0.18860
1.497,0.18822
1.498,0.18785
1.499,0.18747
1.500,0.18709
1.501,0.18672
1.502,0.18634
1.503,0.18597
1.504,0.18560
1.505,0.18523
1.506,0.18486
1.507,0.18449
1.508,0.18412
1.509,0.18375
1.510,0.18339
1.511,0.18302
1.512,0.18266
1.513,0.18229
1.514,0.18193
1.515,0.18157
1.516,0.18121
1.517,0.18085
1.518,0.18049
1.519,0.18013
1.520,0.17977
1.521,0.17941
1.522,0.17906
1.523,0.17870
1.524,0.17835
1.525,0.17799
1.526,0.17764
1.527,0.17729
1.528,0.17694
1.529,0.17659
1.530,0.17624
1.531,0.17589
1.532,0.17554
1.533,0.17519
1.534,0.17485
1.535,0.17450
1.536,0.17416
1.537,0.17381
1.538,0.17347
1.539,0.17313
1.540,0.17279
1.541,0.17244
1.542,0.17210
1.543,0.17176
1.544,0.17143
1.545,0.17109
1.546,0.17075
1.547,0.17042
1.548,0.17008
1.549,0.16975
1.550,0.16941
1.551,0.16908
1.552,0.16875
1.553,0.16842
1.554,0.16809
1.555,0.16776
1.556,0.16743
1.557,0.16710
1.558,0.16677
1.559,0.16645
1.560,0.16612
1.561,0.16579
1.562,0.16547
1.563,0.16515
1.564,0.16482
1.565,0.16450
1.566,0.16418
1.567,0.16386
1.568,0.16354
1.569,0.16322
1.570,0.16290
1.571,0.16258
1.572,0.16227
1.573,0.16195
1.574,0.16163
1.575,0.16132
1.576,0.16100
1.577,0.16069
1.578,0.16038
1.579,0.16006
1.580,0.15975
1.581,0.15944
1.582,0.15913
1.583,0.15882
1.584,0.15851
1.585,0.15821
1.586,0.15790
1.587,0.15759
1.588,0.15729
1.589,0.15698
1.590,0.15668
1.591,0.15637
1.592,0.15607
1.593,0.15577
1.594,0.15546
1.595,0.15516
1.596,0.15486
1.597,0.15456
1.598,0.15426
1.599,0.15396
1.600,0.15367
1.601,0.15337
1.602,0.15307
1.603,0.15278
1.604,0.15248
1.605,0.15219
1.606,0.15189
1.607,0.15160
1.608,0.15131
1.609,0.15101
1.610,0.15072
1.611,0.15043
1.612,0.15014
1.613,0.14985
1.614,0.14956
1.615,0.14927
1.616,0.14899
1.617,0.14870
1.618,0.14841
1.619,0.14812
1.620,0.14784
1.621,0.14756
1.622,0.14727
1.623,0.14699
1.624,0.14671
1.625,0.14642
1.626,0.14614
1.627,0.14586
1.628,0.14558
1.629,0.14530
1.630,0.14502
1.631,0.14474
1.632,0.14447
1.633,0.14419
1.634,0.14391
1.635,0.14364
1.636,0.14336
1.637,0.14308
1.638,0.14281
1.639,0.14254
1.640,0.14226
1.641,0.14199
1.642,0.14172
1.643,0.14145
1.644,0.14118
1.645,0.14091
1.646,0.14064
1.647,0.14037
1.648,0.14010
1.649,0.13983
1.650,0.13956
1.651,0.13930
1.652,0.13903
1.653,0.13876
1.654,0.13850
1.655,0.13823
1.656,0.13797
1.657,0.13771
1.658,0.13744
1.659,0.13718
1.660,0.13692
1.661,0.13666
1.662,0.13640
1.663,0.13614
1.664,0.13588
1.665,0.13562
1.666,0.13536
1.667,0.13510
1.668,0.13484
1.669,0.13459
1.670,0.13433
1.671,0.13407
1.672,0.13382
1.673,0.13356
1.674,0.13331
1.675,0.13306
1.676,0.13280
1.677,0.13255
1.678,0.13230
1.679,0.13204
1.680,0.13179
1.681,0.13154
1.682,0.13129
1.683,0.13104
1.684,0.13079
1.685,0.13055
1.686,0.13030
1.687,0.13005
1.688,0.12980
1.689,0.12956
1.690,0.12931
1.691,0.12906
1.692,0.12882
1.693,0.12857
1.694,0.12833
1.695,0.12809
1.696,0.12784
1.697,0.12760
1.698,0.12736
1.699,0.12712
1.700,0.12688
1.701,0.12664
1.702,0.12640
1.703,0.12616
1.704,0.12592
1.705,0.12568
1.706,0.12544
1.707,0.12520
1.708,0.12496
1.709,0.12473
1.710,0.12449
1.711,0.12426
1.712,0.12402
1.713,0.12379
1.714,0.12355
1.715,0.12332
1.716,0.12308
1.717,0.12285
1.718,0.12262
1.719,0.12239
1.720,0.12215
1.721,0.12192
1.722,0.12169
1.723,0.12146
1.724,0.12123
1.725,0.12100
1.726,0.12077
1.727,0.12055
1.728,0.12032
1.729,0.12009
1.730,0.11986
1.731,0.11964
1.732,0.11941
1.733,0.11919
1.734,0.11896
1.735,0.11874
1.736,0.11851
1.737,0.11829
1.738,0.11806
1.739,0.11784
1.740,0.11762
1.741,0.11740
1.742,0.11717
1.743,0.11695
1.744,0.11673
1.745,0.11651
1.746,0.11629
1.747,0.11607
1.748,0.11585
1.749,0.11564
1.750,0.11542
1.751,0.11520
1.752,0.11498
1.753,0.11476
1.754,0.11455
1.755,0.11433
1.756,0.11412
1.757,0.11390
1.758,0.11369
1.759,0.11347
1.760,0.11326
1.761,0.11304
1.762,0.11283
1.763,0.11262
1.764,0.11241
1.765,0.11219
1.766,0.11198
1.767,0.11177
1.768,0.11156
1.769,0.11135
1.770,0.11114
1.771,0.11093
1.772,0.11072
1.773,0.11051
1.774,0.11031
1.775,0.11010
1.776,0.10989
1.777,0.10968
1.778,0.10948
1.779,0.10927
1.780,0.10907
1.781,0.10886
1.782,0.10865
1.783,0.10845
1.784,0.10825
1.785,0.10804
1.786,0.10784
1.787,0.10764
1.788,0.10743
1.789,0.10723
1.790,0.10703
1.791,0.10683
1.792,0.10663
1.793,0.10643
1.794,0.10623
1.795,0.10603
1.796,0.10583
1.797,0.10563
1.798,0.10543
1.799,0.10523
1.800,0.10503
1.801,0.10483
1.802,0.10464
1.803,0.10444
1.804,0.10424
1.805,0.10405
1.806,0.10385
1.807,0.10365
1.808,0.10346
1.809,0.10327
1.810,0.10307
1.811,0.10288
1.812,0.10268
1.813,0.10249
1.814,0.10230
1.815,0.10210
1.816,0.10191
1.817,0.10172
1.818,0.10153
1.819,0.10134
1.820,0.10115
1.821,0.10096
1.822,0.10077
1.823,0.10058
1.824,0.10039
1.825,0.10020
1.826,0.10001
1.827,0.09982
1.828,0.09963
1.829,0.09945
1.830,0.09926
1.831,0.09907
1.832,0.09889
1.833,0.09870
1.834,0.09851
1.835,0.09833
1.836,0.09814
1.837,0.09796
1.838,0.09777
1.839,0.09759
1.840,0.09741
1.841,0.09722
1.842,0.09704
1.843,0.09686
1.844,0.09668
1.845,0.09649
1.846,0.09631
1.847,0.09613
